"tweet_id","timestamp","tweet","source_url","source_name","lang","longitude","latitude","country","ccode","place_sht","place_lng","user_id","user_name","user_desc","user_loc","user_create","followers","friends"
"1587509129647575041","Tue Nov 01 18:17:25 +0000 2022","Join the Insight team! See our latest job opening here: https://t.co/7Oge6zB0Qd #consultant #Belgium","https://www.careerarc.com","CareerArc 2.0","en","4.469936","50.503887","Belgium","BE","Les Bons Villers","Les Bons Villers, Belgique","925744053223800832","Jobs At Insight","We're looking for great employees who will embrace our values of #Hunger, #Heart and #Harmony. Join our team and help us solve IT challenges all over the world.","Tempe, AZ","Wed Nov 01 15:19:16 +0000 2017","1215","66"
"1587509150623404033","Tue Nov 01 18:17:30 +0000 2022","Afternoon at the park with #grandbabies👶👶👱‍♀️ #savannahalexisgiles👱‍♀️💜 #jaxxonwilliamstephengiles👶💙 @ LaSalle Cult… https://t.co/CKkfVx4Vtw","http://instagram.com","Instagram","en","-83.05245894","42.22261515","Canada","CA","LaSalle","LaSalle, Ontario","1349375557","Deb Giles","","LaSalle, Ontario","Sat Apr 13 14:22:24 +0000 2013","11","132"
"1587509838493683712","Tue Nov 01 18:20:14 +0000 2022","Fin de semana laaargo de disfrutar y descansar 💜 Y ya llegamos a Noviembre y se vienen los 33 🤪 en Santiago, Chile https://t.co/tXokL1uzFJ","http://instagram.com","Instagram","es","-70.6671","-33.4498","Chile","CL","Santiago","Santiago, Chile","59831580","Pamecilla 🌻","Chilena 🇨🇱
32 años
Universidad De Chile 🤘
Fans de Los Bunkers, Jonas Brothers 🎶 & Noah Centineo 🥰 (& qué 😝) 
Me gusta sacar fotos 📸","Santiago Fucking City","Fri Jul 24 16:59:36 +0000 2009","626","1072"
"1587509960124108802","Tue Nov 01 18:20:43 +0000 2022","Today's 🛀 time tunes 🙂#TalkingHeads #LittleCreatures #SpotifyPremium #BathTime #BathTimeTunes #🛀 #🛀🎶 @ Orchard Park… https://t.co/ewQg4Qckl8","http://instagram.com","Instagram","en","-0.37775569","53.78486121","United Kingdom","GB","Hull","Hull, England","80904000","Gideon Wood💙🙈🙉🙊","I'm someone looking for the light at the end of a long dark tunnel & preying it ain't a dam train!","Kingston Upon Hull, UK","Thu Oct 08 18:00:00 +0000 2009","464","2270"
"1587509964322619394","Tue Nov 01 18:20:44 +0000 2022","Acaba de publicar una foto en Barranquilla, Atlantico, Colombia https://t.co/BrOm4deFz9","http://instagram.com","Instagram","es","-74.81300191","10.92354396","Colombia","CO","Barranquilla","Barranquilla, Colombia","335124133","ALEXANDER LEWIS","ESCUCHE MAGAZÍN ESPECTACULAR POR LA EMISORA RADIO TROPICAL 1040 AM DE LUNES A VIERNES DE 6:30 PM A 7:00 PM Y POR http://cadenaradiallalibertad.com.co","BARRANQUILLA - COLOMBIA","Thu Jul 14 05:39:31 +0000 2011","2415","4260"
"1587510127908704256","Tue Nov 01 18:21:23 +0000 2022","横浜(神奈川県) 03:00の気温湿度 14.1℃ 80%RH (0.00800kg/kg(DA)  46%~23℃) 北北西の風,2.5m/s","http://gqg.jp/files/amedas/locate/","KionBancho","ja","139.65166667","35.43833333","日本","JP","横浜市 中区","神奈 横浜市 中区","473613882","amds 横浜","横浜の気温湿度、それに絶対湿度をつぶやきます。気象庁のアメダスのページから約30分遅れで更新されます。","Kanagawa, JAPAN","Wed Jan 25 04:48:06 +0000 2012","118","1"
"1587510132090478601","Tue Nov 01 18:21:24 +0000 2022","Cleared: Incident on #SprainBrookStateParkway SB at Tuckahoe Road; CR 59","https://511ny.org","511NY-Tweets","en","-73.853202","40.952301","United States","US","Yonkers","Yonkers, NY","50706690","511 New York","Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.","New York State","Thu Jun 25 17:22:38 +0000 2009","4033","191"
"1587510719293145088","Tue Nov 01 18:23:44 +0000 2022","Vijay Addala would love to show you the #listing at 3417 Stara Ct #Louisville #KY  #realestate… https://t.co/2PMdlkRCDf","https://www.corelistingmachine.com/","CORE ListingMachine","en","-85.5989","38.1953","United States","US","Jeffersontown","Jeffersontown, KY","44186609","URE Louisville","United Real Estate Louisville brings the new disruptive model to the Louisville market. Comprehensive mobile technology, 100% compensation, & education your way","Louisville, Kentucky","Tue Jun 02 19:26:54 +0000 2009","1184","1363"
"1587510803187507202","Tue Nov 01 18:24:04 +0000 2022","Foto appena pubblicata @ Campobasso, Italy https://t.co/CJ53tSlPlo","http://instagram.com","Instagram","it","14.65702","41.55915","Italia","IT","Campobasso","Campobasso, Molise","418578524","NAPOLEONE Calzature","👠Non Voglio onori e titoli, ne diventar signore, voglio di questo pubblico restare il servitore👞","CAMPOBASSO","Tue Nov 22 10:21:25 +0000 2011","18","52"
"1587510870296465413","Tue Nov 01 18:24:20 +0000 2022","Dur% y dur% contra el mur% 👊🏻👊🏻

Martes de cardio ❤️❤️❤️🦾🦾 🛣🛣🚴🏻🚴🏻💓💓😎😎

Sesión de intervalos ⛰️🛣️⛰️🛣️⛰️🛣️

Clase de… https://t.co/YlWHP0aMlW","http://instagram.com","Instagram","es","-116.9632","32.5037","México","MX","Tijuana","Tijuana, Baja California","2397250596","Jonathan Harsan","QFB |🔬| 🖊🕶 | Casado |☺️💍| Contrarrelojista | 🚵⏰ | Instructor Indoor Cycling | 🚴🏻😎📚💓 Because good enough isn't. 👊🏻","Tijuana, Baja California","Wed Mar 19 04:35:24 +0000 2014","78","258"
"1587510891280420864","Tue Nov 01 18:24:25 +0000 2022","Have you ever had a role like ""Registered Practical Nurse (RPN), New Grads Welcome (RPT 0.4)""? What did you like mo… https://t.co/nhMKgMy9uX","https://www.careerarc.com","CareerArc 2.0","en","-79.4608204","46.3091152","Canada","CA","North Bay","North Bay, Ontario","143898778","TMJ-CAN Nursing Jobs","Follow this account for geo-targeted Healthcare-Nursing job tweets in Canada. Need help? Tweet us at @CareerArc!","Canada","Fri May 14 18:43:56 +0000 2010","323","181"
"1587512011163852813","Tue Nov 01 18:28:52 +0000 2022","Prize Crane all set for another trade stand attraction at @necbirmingham 

#brandactivation #brandedgame… https://t.co/CiEHptRE4x","http://instagram.com","Instagram","en","-1.71975","52.4528389","United Kingdom","GB","Solihull","Solihull, England","250069808","BIG FUN UK","","Nationwide","Thu Feb 10 10:49:54 +0000 2011","350","316"
"1587512388634411015","Tue Nov 01 18:30:22 +0000 2022","Just posted a photo @ Pevely, Missouri https://t.co/H56Plo8uAi","http://instagram.com","Instagram","en","-90.397","38.2839","United States","US","Pevely","Pevely, MO","1528382354095583233","Savannah’s Coffee Corral","Coffee shop & bakery","","Sun May 22 14:28:55 +0000 2022","5","14"
"1587512774531420162","Tue Nov 01 18:31:54 +0000 2022","No.5 Drumcoura City Resort, Ballinamore, Co.. ⇨ €155,000 | 3 Bed Bungalow 140 m² / 1507.. | https://t.co/XqLe2D3AUL | #ballinamore","http://www.myhome.ie","New Property on MyHome ","en","-7.752023","54.0275072","Ireland","IE","Leitrim","Leitrim, Ireland","819222966","New To MyHome.ie","Listing the latest properties for sale on MyHome.ie","Ireland","Wed Sep 12 09:45:09 +0000 2012","2348","4"
"1587513462384721921","Tue Nov 01 18:34:38 +0000 2022","Cleared: Construction on #NY159 Both directions from Putnam Road; CR 54; Rynex Corners to NY 30","https://511ny.org","511NY-Tweets","en","-74.019259","42.797149","United States","US","New York","New York, USA","50706690","511 New York","Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.","New York State","Thu Jun 25 17:22:38 +0000 2009","4033","191"
"1587513995040210944","Tue Nov 01 18:36:45 +0000 2022","The Stepping Stones Group is hiring in Portland, OR! Click the link in our bio to apply: CF Speech Language Pathologist #SLP #Speech","https://www.careerarc.com","CareerArc 2.0","en","-122.760606","45.6008356","United States","US","Portland","Portland, OR","21838455","TMJ-PDX Educ. Jobs","Follow this account for geo-targeted Education/Teaching job tweets in Portland, OR. Need help? Tweet us at @CareerArc!","Portland, OR","Wed Feb 25 05:00:36 +0000 2009","343","208"
"1587514175424794624","Tue Nov 01 18:37:28 +0000 2022","Foto appena pubblicata @ Terranova di Pollino https://t.co/TnOHJseDr0","http://instagram.com","Instagram","it","16.29577","39.9793","Italia","IT","Terranova di Pollino","Terranova di Pollino, Basilicata","237296941","Lusiana Maggiore","Music eater, life taster, food lover.
I take photos of what I see, hear, eat, love.

#canon77d #samsunga71","Souther than South, Italy.","Wed Jan 12 14:39:00 +0000 2011","336","238"
"1587514301228744704","Tue Nov 01 18:37:58 +0000 2022","Just posted a photo @ Weymouth, Dorset https://t.co/F0k8IDDNwt","http://instagram.com","Instagram","en","-2.45","50.6","","","","","1267509236608745476","Joel Scragg","Average Joel Runs. Follow me on Instagram and Twitter @avjoelruns Based in Weymouth, Dorset. Shoe reviews for the discerning! 👍","Weymouth, England","Mon Jun 01 17:32:16 +0000 2020","19","203"
"1587514318014365701","Tue Nov 01 18:38:02 +0000 2022","Just posted a photo @ Lethbridge, Alberta https://t.co/pyGvi8mvzf","http://instagram.com","Instagram","en","-112.834","49.6975","Canada","CA","Lethbridge","Lethbridge, Alberta","703344835","Domesticated Divas Events","Providing Southern Alberta with local community events & fundraisers. We are focused on supporting local charities and supporting small business.","Lethbridge","Wed Jul 18 16:13:58 +0000 2012","137","233"
"1587514502559322113","Tue Nov 01 18:38:46 +0000 2022","Az önce bir fotoğraf paylaştı @ Elazığ, Türkiye https://t.co/hEXVuHpYUs","http://instagram.com","Instagram","tr","39.18996555","38.66846713","Türkiye","TR","Elazığ","Elazığ, Türkiye","948638653928083456","Elazığ Sayfası","Elazığ Sayfası","Elazığ Merkez, Elazığ","Wed Jan 03 19:34:14 +0000 2018","336","20"
"1587515475650543618","Tue Nov 01 18:42:38 +0000 2022","🍹El sábado estuve por primera vez en @zetacaracas , donde pasamos una tarde espectacular 🍔
#musicadiferente by… https://t.co/INA1i0uSqV","http://instagram.com","Instagram","es","-66.9167","10.5","Venezuela","VE","Caracas","Caracas, Venezuela","793291223033384960","Halem","🎧Dj / Producer🎶
Underground Electronic Music
P.L.U.R.","Carrizal, San Antonio de los A","Tue Nov 01 03:19:01 +0000 2016","98","247"
"1587515685374148614","Tue Nov 01 18:43:28 +0000 2022","Happy Halloween from the Famous Ones @ Casa De Coquito https://t.co/9v1pnAQAaz","http://instagram.com","Instagram","en","-73.95953403","41.72118854","United States","US","Highland","Highland, NY","93987374","DJ World Famous","Trying to make the world a healthier place. Both physically and mentally. Follow for more.","New York","Wed Dec 02 01:05:54 +0000 2009","196","407"
"1587515819562393601","Tue Nov 01 18:44:00 +0000 2022","Don't be shy. Score a job like ""Associate Manager Fund Accountant (Private Equity, Venture Capital, Real Estate)"" a… https://t.co/EsUxSIbHqh","https://www.careerarc.com","CareerArc 2.0","en","-87.6297982","41.8781136","United States","US","Chicago","Chicago, IL","23233058","Chicago Acct. Jobs","Follow this account for geo-targeted Accounting job tweets in Chicago, IL. Need help? Tweet us at @CareerArc!","Chicago, IL","Sat Mar 07 20:52:09 +0000 2009","525","230"
"1587515857327906816","Tue Nov 01 18:44:09 +0000 2022","@Pederen At havbruk kan bidar og betale meir skatt absolutt, men å framstille det som at ein ikkje betaler er fulls… https://t.co/XY5OOeJmV8","https://tapbots.com/software/tweetbot/mac","Tweetbot for Mac","no","10.44694758","63.40790748","Norway","NO","Trondheim","Trondheim, Norway","46979706","Øyvind Andre Haram","Forboden sunnmøring. Eat more fish and survive!! Head of Info at Norwegian Seafood Federation. Kvitrar rett frå hjarte! Með suð í eyrum við spilum endalaust!!!","Trondheim","Sat Jun 13 22:43:46 +0000 2009","1107","934"
"1587516146739253255","Tue Nov 01 18:45:18 +0000 2022","Acabou de publicar uma foto em Praça da Apoteose https://t.co/Y62jAuvztM","http://instagram.com","Instagram","pt","-43.19645708","-22.91311659","Brasil","BR","Rio de Janeiro","Rio de Janeiro, Brasil","426027490","rioparadafunk","11 de abril - Live Rio Parada Funk Digital

#RPF #RioParadaFunk #RPF2021 #FiqueEmCasa

No Rio, a Parada é Funk!","Rio de Janeiro","Thu Dec 01 19:04:25 +0000 2011","527","40"
"1587516553599279106","Tue Nov 01 18:46:55 +0000 2022","#nowplaying #Ulf #Zwulf ~ Ulf &amp; Zwulf | Der Sandmann ist da ||| Radio TEDDY - In #FrankfurtOder #FFO auf 99.3","http://www.radioteddy.de","Radio Teddy Music App","de","13.1199934","52.381905","Deutschland","DE","Potsdam","Potsdam, Deutschland","161262801","Radio TEDDY Playlist","Das Kinderradio für die ganze Familie. Macht Spaß! Macht schlau!","Potsdam, Germany, Europe","Wed Jun 30 11:49:58 +0000 2010","1078","145"
"1587516587141201920","Tue Nov 01 18:47:03 +0000 2022","Watching #TheSystem (@ AMC Cinemas in Riyadh) https://t.co/yqxmupdSEp https://t.co/xl0XL8qDYN","https://www.swarmapp.com","Foursquare Swarm","en","46.658495","24.743101","Kingdom of Saudi Arabia","SA","Riyadh","Riyadh, Kingdom of Saudi Arabia","44626441","Abdullatif Almulhim | عبداللطيف محمد الملحم","Finance Officer. Master of Applied Finance @QUT يقولو عني زمان و.ا.س ، أغرد في جميع الاتجاهات","Riyadh, Saudi Arabia","Thu Jun 04 14:24:49 +0000 2009","3223","1778"
"1587516821997064198","Tue Nov 01 18:47:59 +0000 2022","Son mi tesoro, los amo. en Medellín, Antioquia https://t.co/6JlDiZP2Zs","http://instagram.com","Instagram","es","-75.5751","6.2359","Colombia","CO","Medellín","Medellín, Colombia","4848133744","Teacher - philosophy","Docente en Teologia, Filosofia y Escritor.","Medellín, Colombia","Tue Jan 26 03:40:30 +0000 2016","257","1430"
"1587516901688745987","Tue Nov 01 18:48:18 +0000 2022","Chevrolet Joy DESDE* Rojo 1.0 2023 0 km USD 14.790. Aceptamos Permutas. Financiación Propia y Bancaria. Consultas a… https://t.co/HndO9wm1f9","http://www.multiaviso.com","Multiaviso","es","-56.16609952","-34.88967414","Uruguay","UY","Montevideo","Montevideo, Uruguay","790566863906410497","Silca","Silca S.A. es uno de los concesionarios con más experiencia de la Red CHEVROLET con más de 60 años en la plaza automotriz uruguaya.","Montevideo, Uruguay","Mon Oct 24 14:53:23 +0000 2016","153","180"
"1587517316945715200","Tue Nov 01 18:49:57 +0000 2022","Interested in a job in Zebulon, NC? This could be a great fit. Click the link in our bio to apply: Security Officer… https://t.co/Jp9E4iA99Y","https://www.careerarc.com","CareerArc 2.0","en","-78.3147199","35.8243208","United States","US","Zebulon","Zebulon, NC","120348484","TMJ-RDU Security Job","Follow this account for geo-targeted Security job tweets in Raleigh/Durham, NC. Need help? Tweet us at @CareerArc!","RDU, NC","Sat Mar 06 05:13:34 +0000 2010","195","175"
"1587518088697843721","Tue Nov 01 18:53:01 +0000 2022","I'm at Public Toilet in Miami Beach, FL https://t.co/j7tA0g5Wd3","https://www.swarmapp.com","Foursquare Swarm","en","-80.121851","25.869964","United States","US","Miami Beach","Miami Beach, FL","769153689483444224","☀️ South Florida Miami 🌴","Life In So. Florida! 🌴 Discover Miami, South Beach, Bal Harbour, Sunny Isles, Miami Beach, Ft. Lauderdale ⛱ Tourism, Nightlife, Quotes, Events and Real Estate.","Sunny Isles Beach, FL ","Fri Aug 26 12:45:04 +0000 2016","1670","3158"
"1587518176757153798","Tue Nov 01 18:53:22 +0000 2022","I'm at The Hollywood Brown Derby - @waltdisneyworld in Lake Buena Vista, FL https://t.co/zdk2foSQvm","http://foursquare.com","Foursquare","en","-81.56027","28.3576581","United States","US","Florida","Florida, USA","187764726","Leigh Simpson","","","Tue Sep 07 02:38:18 +0000 2010","42","196"
"1587518667507437569","Tue Nov 01 18:55:19 +0000 2022","Can you recommend anyone for this job? Part-time Custodian 1 - Continuous Pool - https://t.co/Qw8EnbUhho #diversity #highered","https://www.careerarc.com","CareerArc 2.0","en","-122.6508104","45.657175","United States","US","Vancouver","Vancouver, WA","3235051842","Clark College Jobs","@ClarkCollege is Washington State's largest single-campus for-credit community college. Follow us here for #job opportunities with Clark.","Vancouver, WA","Wed Jun 03 13:26:26 +0000 2015","657","790"
"1587518726223822848","Tue Nov 01 18:55:33 +0000 2022","【台風情報】
台風202222号（NALGAE）は11月2日3時(JST)には北緯20.2度、東経115.2度にあって、中心の気圧は990hPa、最大風速は25メートルです。
#nalgae #TY202222
https://t.co/SAtx4UGOL1","http://typhoonnow.eye.tc/","台風なう！","ja","115.2","20.2","","","","","88094734","台風なう！","台風はイマどこ？を、あなたの状況に合わせて答えてくれる、個人化メディアによる台風情報（ツイッター版）です。ご意見は @KitamotoAsanobu へ。","東京都千代田区","Sat Nov 07 02:36:30 +0000 2009","13812","2"
"1587518784939741185","Tue Nov 01 18:55:47 +0000 2022","https://t.co/u92rOHdbJL","https://twitter.com/cadalocalidad","cadalocalidadarg","zxx","-63.941698","-29.786353","Argentina","AR","Córdoba","Córdoba, Argentina","1550598025466331136","Cada Localidad 🇦🇷","🛰 Imágenes satelitales de localidades de Argentina.
Dataset: BAHRA
MapBox ©

Inspirado por: @cadaradiocensal","🇦🇷","Fri Jul 22 21:46:11 +0000 2022","189","111"
"1587519074355011585","Tue Nov 01 18:56:56 +0000 2022","Incident on #7Line Both directions from 34 St - Hudson Yds to Flushing - Main St https://t.co/trg6Dvmg3R","https://511ny.org","511NY-Tweets","en","-74.00191","40.755882","United States","US","Manhattan","Manhattan, NY","50706690","511 New York","Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.","New York State","Thu Jun 25 17:22:38 +0000 2009","4033","191"
"1587519275673305095","Tue Nov 01 18:57:44 +0000 2022","Me atacó un Reptiliano, si en 24 hrs no respondo estaré K.I.A. #v #reptilian #nwo en San Pedro Garza García https://t.co/D1t2Fm7qnB","http://instagram.com","Instagram","es","-100.4","25.6567","México","MX","San Pedro Garza García","San Pedro Garza García, Nuevo León","1518368995895824387","Eduardo Perez Sandi","Sound Designer, Mixer, Vídeo Editor","","Sun Apr 24 23:19:26 +0000 2022","4","58"
"1587519422499115012","Tue Nov 01 18:58:19 +0000 2022","⚡@PalmerasStores ⚡
P E D I D O S W H A T S A P P
📲 3 0 4 2 4 5 2 6 1 2
🛫 Envio en  N A C I O N A L E S
🛵 Domicilio… https://t.co/RLD4oNqA1y","http://instagram.com","Instagram","es","-75.4724815","10.40031112","Colombia","CO","Cartagena","Cartagena, Colombia","1138876207984984064","Palmeras_stores","🇦🇲COLOMBIA🇦🇲
🌴CARTAGENA🌴

SOMO TIENDA VIRTUAL
TENEMOS VARIEDADES DE PRODUCTO PARA USTED 🔥🌴

INF WPP 3042452612","Cartagena, Colombia","Wed Jun 12 18:30:22 +0000 2019","6","26"
"1587519439259459584","Tue Nov 01 18:58:23 +0000 2022","doğuruvermek büyültebilme maskeli janjanlı İsrail İmamı hamurlaşma ilkokul","http://twitter.com/#!/download/ipad","Twitter for iPad","tr","28.985383","41.037649","Türkiye","TR","Zonguldak","Zonguldak, Türkiye","2505059364","büşra yulug","","","Sun May 18 17:36:41 +0000 2014","19","81"
"1587519468602802183","Tue Nov 01 18:58:30 +0000 2022","Jolshiri Vacation House for shooting ... @ Rupgonj Narayangonj https://t.co/MnE6zwvBXj","http://instagram.com","Instagram","en","90.5229741","23.786611","Bangladesh","BD","Dhaka","Dhaka, Bangladesh","1516172963845849090","Shahla Islam Toma","I'm Artist and Pisces ... versatile personality . Instagram : @shahla_islam_toma","Dhaka, Bangladesh","Mon Apr 18 21:53:38 +0000 2022","920","95"
"1587519615424495618","Tue Nov 01 18:59:05 +0000 2022","Delays - FAIRFIELD #I95 North 0.24 miles beyond Exit 21 (MILL PLAIN RD) at 11/1/2022 2:58:43 PM #cttraffic","https://cttravelsmart.org","CTTravelSmart District Twitter","en","-73.263995","41.144449","United States","US","Fairfield","Fairfield, CT","97034575","District3 CTDOT","Southwestern Connecticut DOT District.  This Account does not respond to @messages!","Southwestern Connecticut","Tue Dec 15 18:38:45 +0000 2009","1838","0"
"1587519615411822595","Tue Nov 01 18:59:05 +0000 2022","Delays - FAIRFIELD #I95 North 0.24 miles beyond Exit 21 (MILL PLAIN RD) at 11/1/2022 2:58:43 PM #cttraffic","https://cttravelsmart.org","CTTravelSmart Statewide","en","-73.263995","41.144449","United States","US","Fairfield","Fairfield, CT","97036677","Statewide CTDOT","Statewide Connecticut DOT Account.  This Account does not respond to @messages.","Connecticut","Tue Dec 15 18:50:21 +0000 2009","14852","1"
"1587519648957808640","Tue Nov 01 18:59:13 +0000 2022","İsrail İmamı çağrı cihazı delirebilme neoplatonizm canlı canlı manyeto","http://twitter.com/#!/download/ipad","Twitter for iPad","tr","28.985194","41.037371","Türkiye","TR","Burdur","Burdur, Türkiye","1659899227","İPEK ","","","Sat Aug 10 11:13:06 +0000 2013","38","47"
"1587519657380126721","Tue Nov 01 18:59:15 +0000 2022","yan atışı şekerciboyası öleyazmak İsrail İmamı dişileştirmek sülfür sardunyagiller şarjörsüz","http://twitter.com/#!/download/ipad","Twitter for iPad","tr","28.985101","41.037809","Türkiye","TR","Aksaray","Aksaray, Türkiye","2719686490","Sukran Arslandag","","","Mon Jul 21 11:57:37 +0000 2014","17","113"
"1587519695095304192","Tue Nov 01 18:59:24 +0000 2022","İsrail İmamı kıyamet belediye nikâhı söyleşmek apreleme loşlaşma kanatlanma","http://twitter.com/#!/download/ipad","Twitter for iPad","tr","28.985604","41.037116","Turkey","TR","Samsun","Samsun, Türkiye","1305244536243990530","ÖmerBaşlı","Kazandıkça Sevgimiz Kaybettikçe Sadakatimiz Artar GALATASARAYA❤️💛. @Galatasaray","Türkiye","Sun Sep 13 20:39:27 +0000 2020","135","491"
"1587519867066146816","Tue Nov 01 19:00:05 +0000 2022","Baru saja mengirim foto @ Denpasar, Bali, Indonesia https://t.co/HuWHmVwwfV","http://instagram.com","Instagram","in","115.2153","-8.6764","Indonesia","ID","Denpasar Barat","Denpasar Barat, Indonesia","1414054202985259009","Rumah Sakit Tk II Udayana","AKUN RESMI RUMKIT TK II UDAYANA
🏥 Jl PB. Sudirman No 1 Dps
📲 0361 228068 / 4787610
Pendaftaran Poliklinik Rawat Jalan WA 081239222281

INFO VAKSIN 👇","Denpasar Barat, Indonesia","Sun Jul 11 02:49:43 +0000 2021","73","18"
"1587520202643853312","Tue Nov 01 19:01:25 +0000 2022","Cleared: Construction on #7Line WB from 74 St - Broadway to Queensboro Plaza","https://511ny.org","NYRegions","en","-73.891394","40.746848","United States","US","Queens","Queens, NY","52272942","511 NYC Area","Traffic & transit updates for the New York City area provided by New York State 511. Visit the website for more feeds.","New York City","Tue Jun 30 02:23:15 +0000 2009","2392","4"
"1587520215201742850","Tue Nov 01 19:01:28 +0000 2022","The country of Emirates #মোহাম্মাদ_নাসিম_আহমেদ #mdnasimbd #sylhet_to_World 🇦🇪🇦🇪🇦🇪❤️❤️ @ Abu Dhabi, United Arab Emir… https://t.co/Dt2OJyRjjl","http://instagram.com","Instagram","en","54.3667","24.4667","United Arab Emirates","AE","Abu Dhabi","Abu Dhabi, United Arab Emirates","1226200847144693765","MD Nasim Bd","Muhammed Nasim Ahmed=from sylhet 🇧🇩 
#মোহাম্মাদ_নাসিম_আহমেদ #mdnasimbd #sylhet_to_world","United States","Sat Feb 08 17:48:02 +0000 2020","8","36"
"1587520336832221185","Tue Nov 01 19:01:57 +0000 2022","Acaba de publicar una foto en Dominican Republic https://t.co/t4me3ip1eF","http://instagram.com","Instagram","es","-70.666667","19.0","Dominican Republic","DO","Constanza","Constanza, Dominican Republic","181793912","VíctorDiloné-El Gurú","#Ingeniero; #Cronista Deportivo #Bilingue; #Radio & #TV #Host; Editor #Deportivo Programas: #MercadoySociedad, #DandoleConTo y #VidaEnPlenitud; Hijo de Javeh!","Santo Domingo, Rep. Dom.","Mon Aug 23 02:12:21 +0000 2010","1538","2223"
"1587520819198140416","Tue Nov 01 19:03:52 +0000 2022","Cleared: Construction on #NY531 Both directions from HAREK RD to Town of Ogden and Town of Gates Line","https://511ny.org","NYRegions","en","-77.743995","43.160375","United States","US","North Gates","North Gates, NY","50724024","511NY - Rochester","Traffic & transit updates for the Finger Lakes Rochester area provided by New York State 511. Visit the website for more feeds.","Rochester","Thu Jun 25 18:25:16 +0000 2009","1144","2"
"1587520823375675393","Tue Nov 01 19:03:53 +0000 2022","Cleared: Construction on #NY300 Both directions at Gardenertown Road","https://511ny.org","NYRegions","en","-74.064709","41.53161","United States","US","Gardnertown","Gardnertown, NY","50728535","511NYMidHudson","Traffic & transit updates for the Hudson Valley Catskill area provided by New York State 511. Visit the website for more feeds.","Catskills","Thu Jun 25 18:41:39 +0000 2009","1391","0"
"1587520831772512256","Tue Nov 01 19:03:55 +0000 2022","a group of people on a rainy night https://t.co/p70w8XfR95","https://twitter.com/citydescriber","citydescriber","en","139.6503106","35.6761919","Japan","JP","Suginami-ku","Suginami-ku, Tokyo","906606599094935552","City Describer","Photos of cities, awkwardly described by Microsoft's computer vision AI. Images from @reddit. Bot by @gboeing.","","Sat Sep 09 19:53:51 +0000 2017","12500","1"
"1587521670637551616","Tue Nov 01 19:07:15 +0000 2022","Live with purpose and everything else would make sense. ♾️ en Les Invalides https://t.co/bNIBiMHXwF","http://instagram.com","Instagram","en","2.3125","48.855","Francia","FR","París","París, Francia","235412090","yanniz valadez","Design is my hobby, but service is my passion 🎨  Social Entrepreneur // Designer // Global Shaper 🌎Creative// Doer // Passionate // Believer 🙌🏼","","Sat Jan 08 03:31:32 +0000 2011","78","238"
"1587521821645148160","Tue Nov 01 19:07:51 +0000 2022","Is your dream job working for a leader in sports entertainment? NASCAR is hiring a new Manager, Track Marketing – M… https://t.co/yRxWy008Nv","https://www.careerarc.com","CareerArc 2.0","en","-76.8732921","42.3806287","United States","US","Watkins Glen","Watkins Glen, NY","2935068602","NASCAR Jobs","The National Association for Stock Car Auto Racing, Inc. (NASCAR) is the sanctioning body for one of North America's premier sports.","","Thu Dec 18 15:48:51 +0000 2014","3401","39"
"1587522949883387904","Tue Nov 01 19:12:20 +0000 2022","Want to work at O'Reilly Automotive? We're hiring in #Meridian, ID! Click the link in our bio for details on this j… https://t.co/RlxRURNhU9","https://www.careerarc.com","CareerArc 2.0","en","-116.3915131","43.6121087","United States","US","Meridian","Meridian, ID","220583547","Nampa, ID Sales","Follow this account for geo-targeted Sales job tweets in Nampa, ID. Need help? Tweet us at @CareerArc!","Nampa, ID","Sun Nov 28 06:19:24 +0000 2010","237","154"
"1587523084101496832","Tue Nov 01 19:12:52 +0000 2022","Acabou de publicar uma foto em Porto Alegre, Rio Grande do Sul https://t.co/ZcsCtTCBNb","http://instagram.com","Instagram","pt","-51.2208","-30.0291","Brasil","BR","Porto Alegre","Porto Alegre, Brasil","1436533514896347138","Jurema Stási","Sou Terapeuta Holística no Espaço Cósmos e trabalho com a energia Reiki e vários Sistemas de energias para que possamos sempre estar purificados, harmonizados.","Porto Alegre - RS","Sat Sep 11 03:35:20 +0000 2021","19","28"
"1587523113457164289","Tue Nov 01 19:12:59 +0000 2022","LÍDER LULA, PRESIDENTE 20023 em Jaoa Pessoa , Paraiba , Brazil https://t.co/ngkEy2zbGg","http://instagram.com","Instagram","pt","-34.83095106","-7.07685744","Brasil","BR","João Pessoa","João Pessoa, Brasil","45216460","Carlito Plácido da Silva","Professor da rede de ensino Estadulal da Paraíba. Ensino fundamental e médio. Estou sempre a servir!","Brasil","Sat Jun 06 21:19:23 +0000 2009","284","678"
"1587523289634598912","Tue Nov 01 19:13:41 +0000 2022","We're hiring in #GrassValley, CA! Click the link in our bio to apply to this job and more: Fabricator Welder at Adecco #Manufacturing","https://www.careerarc.com","CareerArc 2.0","en","-121.0610606","39.2190608","United States","US","Grass Valley","Grass Valley, CA","22635281","TMJ-SAC Manuf Jobs","Follow this account for geo-targeted Manufacturing job tweets in Sacramento, CA. Need help? Tweet us at @CareerArc!","Sacramento, CA","Tue Mar 03 15:36:30 +0000 2009","143","96"
